Article name,SCIP number,Identifier,SVHC contained:,CAS:,ROHS Exemption:,Last Updated
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533450,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533451,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533452,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533453,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533454,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533455,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533456,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533457,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533458,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533459,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533460,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533461,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533462,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533475,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533476,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533477,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533478,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533479,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533480,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533481,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533482,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533483,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533484,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533485,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533486,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533487,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533488,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533489,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533490,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533491,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533492,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533493,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533494,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,533495,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549666,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549667,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549668,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549669,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549670,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549671,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549672,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549673,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549674,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549675,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549676,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549677,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549678,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549679,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549680,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549681,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549682,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549683,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549684,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549686,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549688,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549689,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549690,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549691,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549692,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549694,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549695,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,549696,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552869,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552870,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552871,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552872,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552873,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552874,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552875,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552876,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552877,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552878,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552880,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552881,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552882,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552885,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552886,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552887,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552890,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552891,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,552894,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553170,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553171,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553172,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553173,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553174,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553175,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553176,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553177,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553178,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553179,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553180,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553181,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553182,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553183,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553184,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553185,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553186,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553187,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553188,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553189,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553190,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553192,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553193,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553196,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553198,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553199,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553200,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553201,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553203,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553204,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553205,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553206,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553207,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553208,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553211,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553214,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553215,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553216,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553217,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553218,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553219,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553220,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553221,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553222,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553223,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553224,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553225,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553228,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553229,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553231,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553232,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553233,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553234,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553235,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553236,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553237,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553238,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553239,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553240,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553241,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553243,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553244,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553245,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553246,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,553247,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,560855,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,561695,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,561696,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,575277,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,575278,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,575279,Lead,7439-92-10,"6a, 6b",2022-10-28
Semi-rotary drive DAPS-*/ DFPD-*/ DFPD-N-*,2e6390f5-842c-4ffa-8e11-888aaa081ff5,575280,Lead,7439-92-10,"6a, 6b",2022-10-28
